,timestamp,model,example_length,target,prediction,correct
775,142517,CBOW,34,4,1,0
776,142517,CBOW,19,2,3,0
777,142517,CBOW,18,3,1,0
778,142517,CBOW,28,4,3,0
779,142517,CBOW,30,4,3,0
780,142517,CBOW,7,4,4,1
781,142517,CBOW,29,3,3,1
782,142517,CBOW,30,4,4,1
783,142517,CBOW,12,4,1,0
784,142517,CBOW,18,3,3,1
785,142517,CBOW,18,4,4,1
786,142517,CBOW,10,3,3,1
787,142517,CBOW,12,4,2,0
788,142517,CBOW,3,4,3,0
789,142517,CBOW,22,4,3,0
790,142517,CBOW,7,4,3,0
791,142517,CBOW,21,3,0,0
792,142517,CBOW,15,3,4,0
793,142517,CBOW,15,4,0,0
794,142517,CBOW,24,3,2,0
795,142517,CBOW,23,3,0,0
796,142517,CBOW,18,3,3,1
797,142517,CBOW,11,4,1,0
798,142517,CBOW,25,3,3,1
799,142517,CBOW,20,2,3,0
800,142517,CBOW,11,3,4,0
801,142517,CBOW,19,3,4,0
802,142517,CBOW,16,3,4,0
803,142517,CBOW,6,3,3,1
804,142517,CBOW,15,4,4,1
805,142517,CBOW,5,2,4,0
806,142517,CBOW,30,4,3,0
807,142517,CBOW,35,3,3,1
808,142517,CBOW,23,4,4,1
809,142517,CBOW,20,4,4,1
810,142517,CBOW,24,3,2,0
811,142517,CBOW,13,3,3,1
812,142517,CBOW,20,4,1,0
813,142517,CBOW,6,4,4,1
814,142517,CBOW,7,3,4,0
815,142517,CBOW,21,3,3,1
816,142517,CBOW,17,3,3,1
817,142517,CBOW,18,3,4,0
818,142517,CBOW,13,2,1,0
819,142517,CBOW,20,4,3,0
820,142517,CBOW,15,4,4,1
821,142517,CBOW,27,3,2,0
822,142517,CBOW,30,4,4,1
823,142517,CBOW,16,3,4,0
824,142517,CBOW,12,3,3,1
825,142517,CBOW,21,4,3,0
826,142517,CBOW,31,3,3,1
827,142517,CBOW,22,3,3,1
828,142517,CBOW,18,3,3,1
829,142517,CBOW,13,4,4,1
830,142517,CBOW,11,3,2,0
831,142517,CBOW,16,3,3,1
832,142517,CBOW,18,3,3,1
833,142517,CBOW,22,2,3,0
834,142517,CBOW,30,3,3,1
835,142517,CBOW,19,4,3,0
836,142517,CBOW,24,4,3,0
837,142517,CBOW,31,3,3,1
838,142517,CBOW,8,4,3,0
839,142517,CBOW,16,3,3,1
840,142517,CBOW,13,0,1,0
841,142517,CBOW,16,3,3,1
842,142517,CBOW,15,4,4,1
843,142517,CBOW,15,3,4,0
844,142517,CBOW,14,3,2,0
845,142517,CBOW,31,3,1,0
846,142517,CBOW,11,4,4,1
847,142517,CBOW,16,3,1,0
848,142517,CBOW,14,3,0,0
849,142517,CBOW,16,4,4,1
850,142517,CBOW,9,4,2,0
851,142517,CBOW,16,4,3,0
852,142517,CBOW,12,4,0,0
853,142517,CBOW,20,3,2,0
854,142517,CBOW,33,4,4,1
855,142517,CBOW,10,4,4,1
856,142517,CBOW,19,4,4,1
857,142517,CBOW,22,3,0,0
858,142517,CBOW,30,4,3,0
859,142517,CBOW,7,4,1,0
860,142517,CBOW,36,3,1,0
861,142517,CBOW,18,4,4,1
862,142517,CBOW,23,3,1,0
863,142517,CBOW,14,3,1,0
864,142517,CBOW,25,1,3,0
865,142517,CBOW,41,2,3,0
866,142517,CBOW,8,3,4,0
867,142517,CBOW,20,4,3,0
868,142517,CBOW,17,3,3,1
869,142517,CBOW,10,3,3,1
870,142517,CBOW,9,3,2,0
871,142517,CBOW,16,3,1,0
872,142517,CBOW,34,3,3,1
873,142517,CBOW,21,4,4,1
874,142517,CBOW,8,4,3,0
875,142517,CBOW,23,3,3,1
876,142517,CBOW,38,3,3,1
877,142517,CBOW,22,4,4,1
878,142517,CBOW,6,2,1,0
879,142517,CBOW,2,1,1,1
880,142517,CBOW,13,2,1,0
881,142517,CBOW,3,2,2,1
882,142517,CBOW,8,3,3,1
883,142517,CBOW,29,4,4,1
884,142517,CBOW,18,2,1,0
885,142517,CBOW,19,4,3,0
886,142517,CBOW,4,2,3,0
887,142517,CBOW,10,2,2,1
888,142517,CBOW,22,2,3,0
889,142517,CBOW,29,2,3,0
890,142517,CBOW,29,3,3,1
891,142517,CBOW,24,2,0,0
892,142517,CBOW,24,3,1,0
893,142517,CBOW,7,3,1,0
894,142517,CBOW,22,3,3,1
895,142517,CBOW,23,3,3,1
896,142517,CBOW,23,4,4,1
897,142517,CBOW,7,3,2,0
898,142517,CBOW,13,2,3,0
899,142517,CBOW,6,1,1,1
900,142517,CBOW,20,2,3,0
901,142517,CBOW,5,4,4,1
902,142517,CBOW,6,4,4,1
903,142517,CBOW,29,4,3,0
904,142517,CBOW,35,4,4,1
905,142517,CBOW,32,4,2,0
906,142517,CBOW,18,2,3,0
907,142517,CBOW,24,3,4,0
908,142517,CBOW,16,4,3,0
909,142517,CBOW,19,2,2,1
910,142517,CBOW,6,3,4,0
911,142517,CBOW,19,3,3,1
912,142517,CBOW,23,3,4,0
913,142517,CBOW,10,4,3,0
914,142517,CBOW,19,3,3,1
915,142517,CBOW,12,3,3,1
916,142517,CBOW,20,2,4,0
917,142517,CBOW,18,3,1,0
918,142517,CBOW,30,1,3,0
919,142517,CBOW,16,3,4,0
920,142517,CBOW,45,4,3,0
921,142517,CBOW,26,4,3,0
922,142517,CBOW,29,4,3,0
923,142517,CBOW,8,3,3,1
924,142517,CBOW,14,2,3,0
925,142517,CBOW,6,4,4,1
926,142517,CBOW,27,4,3,0
927,142517,CBOW,25,4,0,0
928,142517,CBOW,14,2,3,0
929,142517,CBOW,21,3,3,1
930,142517,CBOW,22,3,4,0
931,142517,CBOW,32,2,3,0
932,142517,CBOW,25,2,3,0
933,142517,CBOW,35,2,3,0
934,142517,CBOW,10,3,3,1
935,142517,CBOW,25,3,2,0
936,142517,CBOW,26,4,4,1
937,142517,CBOW,4,2,1,0
938,142517,CBOW,10,1,2,0
939,142517,CBOW,18,2,3,0
940,142517,CBOW,36,3,2,0
941,142517,CBOW,19,4,4,1
942,142517,CBOW,26,4,3,0
943,142517,CBOW,8,4,0,0
944,142517,CBOW,12,1,2,0
945,142517,CBOW,8,4,4,1
946,142517,CBOW,8,4,4,1
947,142517,CBOW,26,4,3,0
948,142517,CBOW,43,4,0,0
949,142517,CBOW,12,3,0,0
950,142517,CBOW,19,4,4,1
951,142517,CBOW,14,0,2,0
952,142517,CBOW,18,3,3,1
953,142517,CBOW,8,2,3,0
954,142517,CBOW,20,0,0,1
955,142517,CBOW,35,4,3,0
956,142517,CBOW,15,3,0,0
957,142517,CBOW,7,4,3,0
958,142517,CBOW,15,4,4,1
959,142517,CBOW,5,4,3,0
960,142517,CBOW,29,4,3,0
961,142517,CBOW,30,2,3,0
962,142517,CBOW,26,2,0,0
963,142517,CBOW,16,4,1,0
964,142517,CBOW,11,1,1,1
965,142517,CBOW,18,3,3,1
966,142517,CBOW,33,3,0,0
967,142517,CBOW,13,4,4,1
968,142517,CBOW,8,3,3,1
969,142517,CBOW,30,4,4,1
970,142517,CBOW,23,3,3,1
971,142517,CBOW,19,4,3,0
972,142517,CBOW,15,4,3,0
973,142517,CBOW,29,3,3,1
974,142517,CBOW,21,3,3,1
975,142517,CBOW,41,3,3,1
976,142517,CBOW,30,2,2,1
977,142517,CBOW,17,4,0,0
978,142517,CBOW,28,4,3,0
979,142517,CBOW,24,3,4,0
980,142517,CBOW,20,4,4,1
981,142517,CBOW,12,4,3,0
982,142517,CBOW,32,4,3,0
983,142517,CBOW,13,1,3,0
984,142517,CBOW,15,2,4,0
985,142517,CBOW,16,3,3,1
986,142517,CBOW,18,2,2,1
987,142517,CBOW,25,4,4,1
988,142517,CBOW,13,3,3,1
989,142517,CBOW,10,4,4,1
990,142517,CBOW,12,4,4,1
991,142517,CBOW,26,3,3,1
992,142517,CBOW,17,4,4,1
993,142517,CBOW,8,4,3,0
994,142517,CBOW,44,3,0,0
995,142517,CBOW,12,4,3,0
996,142517,CBOW,18,1,0,0
997,142517,CBOW,22,4,4,1
998,142517,CBOW,17,4,3,0
999,142517,CBOW,26,3,3,1
1000,142517,CBOW,8,4,4,1
1001,142517,CBOW,24,3,3,1
1002,142517,CBOW,17,3,1,0
1003,142517,CBOW,44,4,3,0
1004,142517,CBOW,27,4,4,1
1005,142517,CBOW,19,3,3,1
1006,142517,CBOW,22,4,4,1
1007,142517,CBOW,19,3,1,0
1008,142517,CBOW,35,3,1,0
1009,142517,CBOW,6,3,4,0
1010,142517,CBOW,18,2,2,1
1011,142517,CBOW,21,4,3,0
1012,142517,CBOW,24,4,3,0
1013,142517,CBOW,7,3,4,0
1014,142517,CBOW,24,4,4,1
1015,142517,CBOW,10,2,2,1
1016,142517,CBOW,25,4,4,1
1017,142517,CBOW,27,4,3,0
1018,142517,CBOW,27,3,3,1
1019,142517,CBOW,17,4,1,0
1020,142517,CBOW,16,3,3,1
1021,142517,CBOW,23,2,1,0
1022,142517,CBOW,10,3,3,1
1023,142517,CBOW,18,3,2,0
1024,142517,CBOW,24,2,3,0
1025,142517,CBOW,19,1,1,1
1026,142517,CBOW,13,1,4,0
1027,142517,CBOW,23,4,1,0
1028,142517,CBOW,30,3,3,1
1029,142517,CBOW,18,4,3,0
1030,142517,CBOW,25,4,4,1
1031,142517,CBOW,48,4,0,0
1032,142517,CBOW,15,1,3,0
1033,142517,CBOW,24,2,3,0
1034,142517,CBOW,9,4,3,0
1035,142517,CBOW,23,2,1,0
1036,142517,CBOW,8,0,2,0
1037,142517,CBOW,12,4,3,0
1038,142517,CBOW,14,3,4,0
1039,142517,CBOW,23,4,4,1
1040,142517,CBOW,22,4,3,0
1041,142517,CBOW,12,4,4,1
1042,142517,CBOW,29,1,3,0
1043,142517,CBOW,15,2,4,0
1044,142517,CBOW,4,2,3,0
1045,142517,CBOW,6,3,1,0
1046,142517,CBOW,24,3,0,0
1047,142517,CBOW,11,4,2,0
1048,142517,CBOW,27,3,3,1
1049,142517,CBOW,22,3,3,1
1050,142517,CBOW,26,3,4,0
1051,142517,CBOW,14,3,3,1
1052,142517,CBOW,28,2,3,0
1053,142517,CBOW,17,3,4,0
1054,142517,CBOW,11,4,3,0
1055,142517,CBOW,11,3,4,0
1056,142517,CBOW,7,2,0,0
1057,142517,CBOW,12,3,3,1
1058,142517,CBOW,29,4,3,0
1059,142517,CBOW,11,3,2,0
1060,142517,CBOW,6,3,3,1
1061,142517,CBOW,35,3,3,1
1062,142517,CBOW,8,4,1,0
1063,142517,CBOW,34,3,4,0
1064,142517,CBOW,22,3,3,1
1065,142517,CBOW,8,4,3,0
1066,142517,CBOW,22,3,3,1
1067,142517,CBOW,11,2,2,1
1068,142517,CBOW,7,1,1,1
1069,142517,CBOW,36,1,3,0
1070,142517,CBOW,23,4,3,0
1071,142517,CBOW,5,2,2,1
1072,142517,CBOW,14,0,3,0
1073,142517,CBOW,19,0,1,0
1074,142517,CBOW,7,0,1,0
1075,142517,CBOW,20,1,3,0
1076,142517,CBOW,27,0,3,0
1077,142517,CBOW,16,1,1,1
1078,142517,CBOW,15,3,3,1
1079,142517,CBOW,14,1,0,0
1080,142517,CBOW,23,0,1,0
1081,142517,CBOW,6,0,3,0
1082,142517,CBOW,6,2,2,1
1083,142517,CBOW,10,1,1,1
1084,142517,CBOW,9,1,0,0
1085,142517,CBOW,9,1,2,0
1086,142517,CBOW,3,1,1,1
1087,142517,CBOW,12,2,1,0
1088,142517,CBOW,20,2,1,0
1089,142517,CBOW,23,2,3,0
1090,142517,CBOW,16,1,3,0
1091,142517,CBOW,13,1,1,1
1092,142517,CBOW,22,1,2,0
1093,142517,CBOW,35,0,1,0
1094,142517,CBOW,18,0,1,0
1095,142517,CBOW,7,0,1,0
1096,142517,CBOW,22,1,0,0
1097,142517,CBOW,22,1,2,0
1098,142517,CBOW,8,1,0,0
1099,142517,CBOW,24,2,3,0
1100,142517,CBOW,31,0,2,0
1101,142517,CBOW,19,1,1,1
1102,142517,CBOW,30,1,1,1
1103,142517,CBOW,17,1,1,1
1104,142517,CBOW,9,1,3,0
1105,142517,CBOW,32,2,3,0
1106,142517,CBOW,26,0,0,1
1107,142517,CBOW,24,0,1,0
1108,142517,CBOW,21,2,0,0
1109,142517,CBOW,25,1,2,0
1110,142517,CBOW,23,1,0,0
1111,142517,CBOW,20,2,0,0
1112,142517,CBOW,19,0,2,0
1113,142517,CBOW,25,1,0,0
1114,142517,CBOW,31,1,1,1
1115,142517,CBOW,16,1,2,0
1116,142517,CBOW,23,1,1,1
1117,142517,CBOW,33,2,1,0
1118,142517,CBOW,17,1,0,0
1119,142517,CBOW,26,1,0,0
1120,142517,CBOW,27,1,0,0
1121,142517,CBOW,15,0,1,0
1122,142517,CBOW,19,0,0,1
1123,142517,CBOW,20,0,0,1
1124,142517,CBOW,28,2,0,0
1125,142517,CBOW,13,2,1,0
1126,142517,CBOW,7,3,3,1
1127,142517,CBOW,14,4,1,0
1128,142517,CBOW,7,3,4,0
1129,142517,CBOW,15,1,1,1
1130,142517,CBOW,17,2,3,0
1131,142517,CBOW,16,0,2,0
1132,142517,CBOW,8,1,1,1
1133,142517,CBOW,16,0,0,1
1134,142517,CBOW,5,1,3,0
1135,142517,CBOW,32,0,1,0
1136,142517,CBOW,22,1,1,1
1137,142517,CBOW,8,2,3,0
1138,142517,CBOW,28,1,0,0
1139,142517,CBOW,25,0,1,0
1140,142517,CBOW,15,4,3,0
1141,142517,CBOW,20,1,0,0
1142,142517,CBOW,9,1,3,0
1143,142517,CBOW,10,1,3,0
1144,142517,CBOW,33,0,2,0
1145,142517,CBOW,45,0,0,1
1146,142517,CBOW,17,1,3,0
1147,142517,CBOW,10,0,0,1
1148,142517,CBOW,39,1,2,0
1149,142517,CBOW,10,2,3,0
1150,142517,CBOW,19,1,2,0
1151,142517,CBOW,16,4,3,0
1152,142517,CBOW,13,1,0,0
1153,142517,CBOW,17,1,0,0
1154,142517,CBOW,29,2,2,1
1155,142517,CBOW,19,1,3,0
1156,142517,CBOW,19,0,1,0
1157,142517,CBOW,30,0,3,0
1158,142517,CBOW,5,2,1,0
1159,142517,CBOW,30,2,3,0
1160,142517,CBOW,10,1,4,0
1161,142517,CBOW,17,2,2,1
1162,142517,CBOW,10,0,1,0
1163,142517,CBOW,22,3,1,0
1164,142517,CBOW,11,2,3,0
1165,142517,CBOW,13,0,3,0
1166,142517,CBOW,18,1,1,1
1167,142517,CBOW,17,0,1,0
1168,142517,CBOW,26,1,0,0
1169,142517,CBOW,21,0,1,0
1170,142517,CBOW,21,2,1,0
1171,142517,CBOW,6,0,1,0
1172,142517,CBOW,13,3,3,1
1173,142517,CBOW,9,1,4,0
1174,142517,CBOW,12,4,4,1
1175,142517,CBOW,19,1,2,0
1176,142517,CBOW,8,3,3,1
1177,142517,CBOW,24,0,0,1
1178,142517,CBOW,19,1,3,0
1179,142517,CBOW,17,2,2,1
1180,142517,CBOW,11,3,4,0
1181,142517,CBOW,7,0,0,1
1182,142517,CBOW,9,0,2,0
1183,142517,CBOW,21,2,1,0
1184,142517,CBOW,22,1,1,1
1185,142517,CBOW,24,1,3,0
1186,142517,CBOW,22,1,3,0
1187,142517,CBOW,22,2,2,1
1188,142517,CBOW,12,1,2,0
1189,142517,CBOW,23,1,2,0
1190,142517,CBOW,27,1,1,1
1191,142517,CBOW,15,1,1,1
1192,142517,CBOW,6,0,2,0
1193,142517,CBOW,44,1,1,1
1194,142517,CBOW,18,0,1,0
1195,142517,CBOW,20,1,3,0
1196,142517,CBOW,28,1,0,0
1197,142517,CBOW,20,1,1,1
1198,142517,CBOW,6,1,3,0
1199,142517,CBOW,27,1,1,1
1200,142517,CBOW,12,2,1,0
1201,142517,CBOW,17,3,2,0
1202,142517,CBOW,10,1,1,1
1203,142517,CBOW,18,1,3,0
1204,142517,CBOW,5,2,0,0
1205,142517,CBOW,26,1,0,0
1206,142517,CBOW,8,1,3,0
1207,142517,CBOW,18,1,1,1
1208,142517,CBOW,27,1,3,0
1209,142517,CBOW,15,0,0,1
1210,142517,CBOW,7,0,4,0
1211,142517,CBOW,27,1,3,0
1212,142517,CBOW,15,1,0,0
1213,142517,CBOW,10,4,1,0
1214,142517,CBOW,27,2,2,1
1215,142517,CBOW,34,1,3,0
1216,142517,CBOW,24,3,3,1
1217,142517,CBOW,39,2,1,0
1218,142517,CBOW,3,2,1,0
1219,142517,CBOW,3,2,2,1
1220,142517,CBOW,23,2,1,0
1221,142517,CBOW,20,1,0,0
1222,142517,CBOW,33,1,0,0
1223,142517,CBOW,16,1,1,1
1224,142517,CBOW,27,1,1,1
1225,142517,CBOW,17,2,1,0
1226,142517,CBOW,6,0,1,0
1227,142517,CBOW,32,1,1,1
1228,142517,CBOW,14,1,1,1
1229,142517,CBOW,22,3,3,1
1230,142517,CBOW,13,1,1,1
1231,142517,CBOW,25,1,2,0
1232,142517,CBOW,25,2,1,0
1233,142517,CBOW,26,1,1,1
1234,142517,CBOW,30,0,1,0
1235,142517,CBOW,10,1,1,1
1236,142517,CBOW,25,1,2,0
1237,142517,CBOW,23,0,2,0
1238,142517,CBOW,20,2,3,0
1239,142517,CBOW,4,2,0,0
1240,142517,CBOW,9,1,0,0
1241,142517,CBOW,20,2,2,1
1242,142517,CBOW,13,1,3,0
1243,142517,CBOW,19,1,3,0
1244,142517,CBOW,23,3,1,0
1245,142517,CBOW,23,1,3,0
1246,142517,CBOW,19,2,1,0
1247,142517,CBOW,13,1,1,1
1248,142517,CBOW,28,0,1,0
1249,142517,CBOW,27,1,2,0
1250,142517,CBOW,14,0,2,0
1251,142517,CBOW,11,0,3,0
1252,142517,CBOW,33,2,0,0
1253,142517,CBOW,32,1,3,0
1254,142517,CBOW,11,1,3,0
1255,142517,CBOW,8,1,4,0
1256,142517,CBOW,20,2,3,0
1257,142517,CBOW,10,1,2,0
1258,142517,CBOW,24,1,2,0
1259,142517,CBOW,27,0,1,0
1260,142517,CBOW,22,2,2,1
1261,142517,CBOW,23,1,3,0
1262,142517,CBOW,9,1,0,0
1263,142517,CBOW,29,3,4,0
1264,142517,CBOW,39,0,0,1
1265,142517,CBOW,29,0,3,0
1266,142517,CBOW,7,1,1,1
1267,142517,CBOW,34,1,2,0
1268,142517,CBOW,36,1,3,0
1269,142517,CBOW,29,1,3,0
1270,142517,CBOW,31,1,0,0
1271,142517,CBOW,20,1,0,0
1272,142517,CBOW,15,1,0,0
1273,142517,CBOW,13,2,1,0
1274,142517,CBOW,25,1,3,0
1275,142517,CBOW,28,2,4,0
1276,142517,CBOW,5,2,1,0
1277,142517,CBOW,43,1,1,1
1278,142517,CBOW,13,1,1,1
1279,142517,CBOW,36,1,1,1
1280,142517,CBOW,28,1,1,1
1281,142517,CBOW,22,0,1,0
1282,142517,CBOW,16,1,3,0
1283,142517,CBOW,23,0,3,0
1284,142517,CBOW,35,1,3,0
1285,142517,CBOW,30,1,4,0
1286,142517,CBOW,10,1,4,0
1287,142517,CBOW,37,2,3,0
1288,142517,CBOW,22,1,2,0
1289,142517,CBOW,23,1,2,0
1290,142517,CBOW,33,2,3,0
1291,142517,CBOW,20,1,1,1
1292,142517,CBOW,23,2,3,0
1293,142517,CBOW,32,1,3,0
1294,142517,CBOW,21,1,1,1
1295,142517,CBOW,15,2,1,0
1296,142517,CBOW,28,1,2,0
1297,142517,CBOW,29,0,0,1
1298,142517,CBOW,15,2,3,0
1299,142517,CBOW,22,0,2,0
1300,142517,CBOW,2,2,3,0
1301,142517,CBOW,20,2,1,0
1302,142517,CBOW,26,1,1,1
1303,142517,CBOW,8,0,0,1
1304,142517,CBOW,33,1,0,0
1305,142517,CBOW,24,1,2,0
1306,142517,CBOW,6,0,1,0
1307,142517,CBOW,27,0,0,1
1308,142517,CBOW,20,0,1,0
1309,142517,CBOW,7,2,3,0
1310,142517,CBOW,20,1,3,0
1311,142517,CBOW,27,1,1,1
1312,142517,CBOW,8,1,3,0
1313,142517,CBOW,32,1,2,0
1314,142517,CBOW,23,0,0,1
1315,142517,CBOW,21,0,0,1
1316,142517,CBOW,6,1,1,1
1317,142517,CBOW,8,2,3,0
1318,142517,CBOW,33,2,1,0
1319,142517,CBOW,14,2,1,0
1320,142517,CBOW,36,2,1,0
1321,142517,CBOW,8,0,3,0
1322,142517,CBOW,24,1,2,0
1323,142517,CBOW,31,2,1,0
1324,142517,CBOW,27,1,1,1
1325,142517,CBOW,16,0,0,1
1326,142517,CBOW,6,0,4,0
1327,142517,CBOW,32,0,0,1
1328,142517,CBOW,16,1,0,0
1329,142517,CBOW,5,1,1,1
1330,142517,CBOW,37,1,3,0
1331,142517,CBOW,32,0,1,0
1332,142517,CBOW,36,1,3,0
1333,142517,CBOW,22,0,1,0
1334,142517,CBOW,37,0,3,0
1335,142517,CBOW,29,1,3,0
1336,142517,CBOW,27,1,0,0
1337,142517,CBOW,26,3,0,0
1338,142517,CBOW,17,1,2,0
1339,142517,CBOW,12,0,1,0
1340,142517,CBOW,24,3,3,1
1341,142517,CBOW,12,2,4,0
1342,142517,CBOW,37,3,0,0
1343,142517,CBOW,8,2,2,1
1344,142517,CBOW,7,2,3,0
1345,142517,CBOW,37,0,0,1
1346,142517,CBOW,17,1,3,0
1347,142517,CBOW,43,2,3,0
1348,142517,CBOW,31,1,3,0
1349,142517,CBOW,9,0,1,0
1350,142517,CBOW,8,1,3,0
1351,142517,CBOW,7,1,1,1
1352,142517,CBOW,6,1,3,0
1353,142517,CBOW,17,1,1,1
1354,142517,CBOW,30,1,3,0
1355,142517,CBOW,9,0,0,1
1356,142517,CBOW,17,1,1,1
1357,142517,CBOW,12,1,2,0
1358,142517,CBOW,15,2,1,0
1359,142517,CBOW,24,0,1,0
1360,142517,CBOW,23,2,1,0
1361,142517,CBOW,8,1,1,1
1362,142517,CBOW,20,0,0,1
1363,142517,CBOW,38,2,3,0
1364,142517,CBOW,7,0,0,1
1365,142517,CBOW,32,1,3,0
1366,142517,CBOW,16,1,2,0
1367,142517,CBOW,12,1,3,0
1368,142517,CBOW,25,2,3,0
1369,142517,CBOW,10,3,3,1
1370,142517,CBOW,23,1,3,0
1371,142517,CBOW,13,0,4,0
1372,142517,CBOW,10,1,3,0
1373,142517,CBOW,20,1,2,0
1374,142517,CBOW,17,0,1,0
1375,142517,CBOW,42,1,3,0
1376,142517,CBOW,23,1,1,1
1377,142517,CBOW,14,1,1,1
1378,142517,CBOW,29,1,0,0
1379,142517,CBOW,24,1,0,0
1380,142517,CBOW,16,1,0,0
1381,142517,CBOW,6,1,0,0
1382,142517,CBOW,26,0,0,1
1383,142517,CBOW,9,2,4,0
1384,142517,CBOW,27,0,4,0
1385,142517,CBOW,29,1,0,0
1386,142517,CBOW,20,1,1,1
1387,142517,CBOW,12,2,3,0
1388,142517,CBOW,8,2,3,0
1389,142517,CBOW,5,0,0,1
1390,142517,CBOW,6,1,0,0
1391,142517,CBOW,21,2,3,0
1392,142517,CBOW,22,1,4,0
1393,142517,CBOW,7,0,0,1
1394,142517,CBOW,18,1,4,0
1395,142517,CBOW,28,1,1,1
1396,142517,CBOW,31,2,1,0
1397,142517,CBOW,25,0,1,0
1398,142517,CBOW,34,3,3,1
1399,142517,CBOW,15,1,0,0
1400,142517,CBOW,21,0,1,0
1401,142517,CBOW,13,0,1,0
1402,142517,CBOW,23,0,0,1
1403,142517,CBOW,18,1,2,0
1404,142517,CBOW,21,3,1,0
1405,142517,CBOW,13,2,4,0
1406,142517,CBOW,14,1,1,1
1407,142517,CBOW,12,1,2,0
1408,142517,CBOW,10,1,0,0
1409,142517,CBOW,30,0,0,1
1410,142517,CBOW,13,0,0,1
1411,142517,CBOW,28,3,2,0
1412,142517,CBOW,20,1,3,0
1413,142517,CBOW,38,2,2,1
1414,142517,CBOW,17,1,1,1
1415,142517,CBOW,42,0,3,0
1416,142517,CBOW,11,0,1,0
1417,142517,CBOW,17,2,1,0
1418,142517,CBOW,6,2,3,0
1419,142517,CBOW,23,0,1,0
1420,142517,CBOW,25,1,0,0
1421,142517,CBOW,9,0,4,0
1422,142517,CBOW,7,1,1,1
1423,142517,CBOW,29,2,1,0
1424,142517,CBOW,21,1,1,1
1425,142517,CBOW,38,0,1,0
1426,142517,CBOW,24,2,2,1
1427,142517,CBOW,12,0,0,1
1428,142517,CBOW,11,1,2,0
1429,142517,CBOW,24,1,2,0
1430,142517,CBOW,12,1,3,0
1431,142517,CBOW,10,0,0,1
1432,142517,CBOW,24,2,1,0
1433,142517,CBOW,21,1,0,0
1434,142517,CBOW,32,2,3,0
1435,142517,CBOW,16,2,0,0
1436,142517,CBOW,9,1,1,1
1437,142517,CBOW,18,1,2,0
1438,142517,CBOW,19,0,3,0
1439,142517,CBOW,28,1,3,0
1440,142517,CBOW,11,0,2,0
1441,142517,CBOW,15,1,2,0
1442,142517,CBOW,36,3,3,1
1443,142517,CBOW,18,2,3,0
1444,142517,CBOW,11,1,1,1
1445,142517,CBOW,8,1,1,1
1446,142517,CBOW,19,1,3,0
1447,142517,CBOW,28,3,2,0
1448,142517,CBOW,8,1,0,0
1449,142517,CBOW,12,0,1,0
1450,142517,CBOW,18,0,0,1
1451,142517,CBOW,12,1,1,1
1452,142517,CBOW,6,2,3,0
1453,142517,CBOW,24,0,0,1
1454,142517,CBOW,16,2,0,0
1455,142517,CBOW,23,1,1,1
1456,142517,CBOW,9,1,1,1
1457,142517,CBOW,21,1,0,0
1458,142517,CBOW,47,1,1,1
1459,142517,CBOW,21,1,3,0
1460,142517,CBOW,11,2,1,0
1461,142517,CBOW,9,1,3,0
1462,142517,CBOW,38,0,3,0
1463,142517,CBOW,5,0,1,0
1464,142517,CBOW,37,2,3,0
1465,142517,CBOW,17,2,1,0
1466,142517,CBOW,9,1,0,0
1467,142517,CBOW,6,4,4,1
1468,142517,CBOW,6,1,2,0
1469,142517,CBOW,20,2,3,0
1470,142517,CBOW,18,0,0,1
1471,142517,CBOW,11,2,0,0
1472,142517,CBOW,15,2,3,0
1473,142517,CBOW,38,1,0,0
1474,142517,CBOW,33,1,0,0
1475,142517,CBOW,12,0,1,0
1476,142517,CBOW,8,1,2,0
1477,142517,CBOW,9,1,4,0
1478,142517,CBOW,23,2,3,0
1479,142517,CBOW,16,1,2,0
1480,142517,CBOW,18,2,2,1
1481,142517,CBOW,8,0,2,0
1482,142517,CBOW,22,2,3,0
1483,142517,CBOW,8,1,1,1
1484,142517,CBOW,20,1,1,1
1485,142517,CBOW,9,0,0,1
1486,142517,CBOW,44,2,2,1
1487,142517,CBOW,15,2,1,0
1488,142517,CBOW,14,2,3,0
1489,142517,CBOW,21,1,1,1
1490,142517,CBOW,5,2,2,1
1491,142517,CBOW,9,1,1,1
1492,142517,CBOW,25,0,1,0
1493,142517,CBOW,19,2,0,0
1494,142517,CBOW,15,1,3,0
1495,142517,CBOW,22,1,1,1
1496,142517,CBOW,17,1,0,0
1497,142517,CBOW,37,1,3,0
1498,142517,CBOW,36,1,3,0
1499,142517,CBOW,28,2,0,0
1500,142517,CBOW,27,1,0,0
1501,142517,CBOW,22,2,0,0
1502,142517,CBOW,48,1,1,1
1503,142517,CBOW,9,2,3,0
1504,142517,CBOW,3,0,1,0
1505,142517,CBOW,3,1,3,0
1506,142517,CBOW,3,0,1,0
1507,142517,CBOW,21,0,1,0
1508,142517,CBOW,13,1,2,0
1509,142517,CBOW,34,1,2,0
1510,142517,CBOW,6,1,0,0
1511,142517,CBOW,7,0,2,0
1512,142517,CBOW,15,2,2,1
1513,142517,CBOW,34,1,3,0
1514,142517,CBOW,11,1,3,0
1515,142517,CBOW,27,1,1,1
1516,142517,CBOW,12,1,3,0
1517,142517,CBOW,18,0,0,1
1518,142517,CBOW,21,0,2,0
1519,142517,CBOW,25,1,1,1
1520,142517,CBOW,46,1,2,0
1521,142517,CBOW,26,1,3,0
