,timestamp,model,example_length,target,prediction,correct
606,144450,PTDeepCBOW,16,3,3,1
607,144450,PTDeepCBOW,19,3,3,1
608,144450,PTDeepCBOW,30,4,4,1
609,144450,PTDeepCBOW,11,3,4,0
610,144450,PTDeepCBOW,23,4,3,0
611,144450,PTDeepCBOW,38,3,3,1
612,144450,PTDeepCBOW,25,4,3,0
613,144450,PTDeepCBOW,12,3,3,1
614,144450,PTDeepCBOW,23,3,3,1
615,144450,PTDeepCBOW,26,4,1,0
616,144450,PTDeepCBOW,21,4,3,0
617,144450,PTDeepCBOW,15,3,1,0
618,144450,PTDeepCBOW,20,2,1,0
619,144450,PTDeepCBOW,36,4,3,0
620,144450,PTDeepCBOW,12,3,3,1
621,144450,PTDeepCBOW,10,3,1,0
622,144450,PTDeepCBOW,22,4,3,0
623,144450,PTDeepCBOW,15,4,4,1
624,144450,PTDeepCBOW,23,1,3,0
625,144450,PTDeepCBOW,6,2,3,0
626,144450,PTDeepCBOW,15,3,3,1
627,144450,PTDeepCBOW,13,4,4,1
628,144450,PTDeepCBOW,7,3,3,1
629,144450,PTDeepCBOW,27,3,3,1
630,144450,PTDeepCBOW,36,3,1,0
631,144450,PTDeepCBOW,24,3,4,0
632,144450,PTDeepCBOW,23,3,3,1
633,144450,PTDeepCBOW,17,1,1,1
634,144450,PTDeepCBOW,11,3,3,1
635,144450,PTDeepCBOW,3,2,1,0
636,144450,PTDeepCBOW,21,3,1,0
637,144450,PTDeepCBOW,18,3,1,0
638,144450,PTDeepCBOW,12,1,3,0
639,144450,PTDeepCBOW,28,4,4,1
640,144450,PTDeepCBOW,29,3,1,0
641,144450,PTDeepCBOW,27,0,3,0
642,144450,PTDeepCBOW,18,4,4,1
643,144450,PTDeepCBOW,22,1,1,1
644,144450,PTDeepCBOW,12,0,1,0
645,144450,PTDeepCBOW,33,1,3,0
646,144450,PTDeepCBOW,22,2,1,0
647,144450,PTDeepCBOW,27,4,3,0
648,144450,PTDeepCBOW,13,3,1,0
649,144450,PTDeepCBOW,24,4,3,0
650,144450,PTDeepCBOW,26,4,3,0
651,144450,PTDeepCBOW,6,3,3,1
652,144450,PTDeepCBOW,14,1,1,1
653,144450,PTDeepCBOW,17,3,3,1
654,144450,PTDeepCBOW,13,4,4,1
655,144450,PTDeepCBOW,40,3,3,1
656,144450,PTDeepCBOW,19,4,4,1
657,144450,PTDeepCBOW,19,3,3,1
658,144450,PTDeepCBOW,3,4,4,1
659,144450,PTDeepCBOW,3,4,4,1
660,144450,PTDeepCBOW,16,2,3,0
661,144450,PTDeepCBOW,14,4,3,0
662,144450,PTDeepCBOW,17,1,1,1
663,144450,PTDeepCBOW,25,3,4,0
664,144450,PTDeepCBOW,36,3,1,0
665,144450,PTDeepCBOW,16,3,3,1
666,144450,PTDeepCBOW,23,3,3,1
667,144450,PTDeepCBOW,12,4,3,0
668,144450,PTDeepCBOW,31,3,3,1
669,144450,PTDeepCBOW,28,2,1,0
670,144450,PTDeepCBOW,29,3,1,0
671,144450,PTDeepCBOW,19,4,4,1
672,144450,PTDeepCBOW,9,4,3,0
673,144450,PTDeepCBOW,27,3,3,1
674,144450,PTDeepCBOW,20,3,3,1
675,144450,PTDeepCBOW,14,3,1,0
676,144450,PTDeepCBOW,12,2,2,1
677,144450,PTDeepCBOW,4,3,4,0
678,144450,PTDeepCBOW,18,4,4,1
679,144450,PTDeepCBOW,16,3,4,0
680,144450,PTDeepCBOW,19,4,3,0
681,144450,PTDeepCBOW,8,1,3,0
682,144450,PTDeepCBOW,11,4,3,0
683,144450,PTDeepCBOW,4,3,3,1
684,144450,PTDeepCBOW,14,4,3,0
685,144450,PTDeepCBOW,26,1,1,1
686,144450,PTDeepCBOW,8,4,3,0
687,144450,PTDeepCBOW,24,4,3,0
688,144450,PTDeepCBOW,29,3,1,0
689,144450,PTDeepCBOW,33,3,3,1
690,144450,PTDeepCBOW,16,3,3,1
691,144450,PTDeepCBOW,28,3,3,1
692,144450,PTDeepCBOW,12,3,3,1
693,144450,PTDeepCBOW,20,4,3,0
694,144450,PTDeepCBOW,12,3,4,0
695,144450,PTDeepCBOW,13,3,3,1
696,144450,PTDeepCBOW,13,4,4,1
697,144450,PTDeepCBOW,8,3,3,1
698,144450,PTDeepCBOW,33,3,3,1
699,144450,PTDeepCBOW,14,4,4,1
700,144450,PTDeepCBOW,20,2,3,0
701,144450,PTDeepCBOW,26,3,1,0
702,144450,PTDeepCBOW,26,3,4,0
703,144450,PTDeepCBOW,22,4,3,0
704,144450,PTDeepCBOW,27,4,4,1
705,144450,PTDeepCBOW,26,3,3,1
706,144450,PTDeepCBOW,9,0,1,0
707,144450,PTDeepCBOW,13,3,3,1
708,144450,PTDeepCBOW,29,3,3,1
709,144450,PTDeepCBOW,22,4,3,0
710,144450,PTDeepCBOW,32,3,1,0
711,144450,PTDeepCBOW,22,3,2,0
712,144450,PTDeepCBOW,6,3,4,0
713,144450,PTDeepCBOW,28,0,1,0
714,144450,PTDeepCBOW,12,3,1,0
715,144450,PTDeepCBOW,24,3,3,1
716,144450,PTDeepCBOW,25,4,4,1
717,144450,PTDeepCBOW,10,3,1,0
718,144450,PTDeepCBOW,24,2,3,0
719,144450,PTDeepCBOW,10,4,4,1
720,144450,PTDeepCBOW,18,3,1,0
721,144450,PTDeepCBOW,15,3,4,0
722,144450,PTDeepCBOW,23,3,3,1
723,144450,PTDeepCBOW,30,4,4,1
724,144450,PTDeepCBOW,39,2,1,0
725,144450,PTDeepCBOW,27,2,1,0
726,144450,PTDeepCBOW,24,4,3,0
727,144450,PTDeepCBOW,8,4,4,1
728,144450,PTDeepCBOW,18,4,3,0
729,144450,PTDeepCBOW,8,3,4,0
730,144450,PTDeepCBOW,5,3,4,0
731,144450,PTDeepCBOW,7,4,4,1
732,144450,PTDeepCBOW,20,4,3,0
733,144450,PTDeepCBOW,18,3,3,1
734,144450,PTDeepCBOW,17,4,3,0
735,144450,PTDeepCBOW,17,4,3,0
736,144450,PTDeepCBOW,28,3,3,1
737,144450,PTDeepCBOW,30,3,1,0
738,144450,PTDeepCBOW,7,4,4,1
739,144450,PTDeepCBOW,22,2,1,0
740,144450,PTDeepCBOW,20,2,2,1
741,144450,PTDeepCBOW,17,3,3,1
742,144450,PTDeepCBOW,18,3,1,0
743,144450,PTDeepCBOW,16,4,3,0
744,144450,PTDeepCBOW,20,3,4,0
745,144450,PTDeepCBOW,19,1,2,0
746,144450,PTDeepCBOW,23,3,3,1
747,144450,PTDeepCBOW,10,4,1,0
748,144450,PTDeepCBOW,35,4,4,1
749,144450,PTDeepCBOW,9,3,3,1
750,144450,PTDeepCBOW,14,4,3,0
751,144450,PTDeepCBOW,8,3,3,1
752,144450,PTDeepCBOW,15,2,3,0
753,144450,PTDeepCBOW,15,4,3,0
754,144450,PTDeepCBOW,19,2,1,0
755,144450,PTDeepCBOW,18,2,2,1
756,144450,PTDeepCBOW,29,4,3,0
757,144450,PTDeepCBOW,35,2,1,0
758,144450,PTDeepCBOW,22,3,1,0
759,144450,PTDeepCBOW,30,3,1,0
760,144450,PTDeepCBOW,29,4,4,1
761,144450,PTDeepCBOW,26,2,3,0
762,144450,PTDeepCBOW,20,4,4,1
763,144450,PTDeepCBOW,14,3,1,0
764,144450,PTDeepCBOW,23,2,3,0
765,144450,PTDeepCBOW,25,3,3,1
766,144450,PTDeepCBOW,10,4,3,0
767,144450,PTDeepCBOW,14,3,4,0
768,144450,PTDeepCBOW,10,4,4,1
769,144450,PTDeepCBOW,26,3,3,1
770,144450,PTDeepCBOW,14,3,4,0
771,144450,PTDeepCBOW,29,3,4,0
772,144450,PTDeepCBOW,28,2,4,0
773,144450,PTDeepCBOW,18,3,3,1
774,144450,PTDeepCBOW,24,2,1,0
775,144450,PTDeepCBOW,34,4,2,0
776,144450,PTDeepCBOW,19,2,3,0
777,144450,PTDeepCBOW,18,3,1,0
778,144450,PTDeepCBOW,28,4,3,0
779,144450,PTDeepCBOW,30,4,4,1
780,144450,PTDeepCBOW,7,4,3,0
781,144450,PTDeepCBOW,29,3,3,1
782,144450,PTDeepCBOW,30,4,4,1
783,144450,PTDeepCBOW,12,4,3,0
784,144450,PTDeepCBOW,18,3,3,1
785,144450,PTDeepCBOW,18,4,4,1
786,144450,PTDeepCBOW,10,3,3,1
787,144450,PTDeepCBOW,12,4,4,1
788,144450,PTDeepCBOW,3,4,4,1
789,144450,PTDeepCBOW,22,4,3,0
790,144450,PTDeepCBOW,7,4,4,1
791,144450,PTDeepCBOW,21,3,1,0
792,144450,PTDeepCBOW,15,3,3,1
793,144450,PTDeepCBOW,15,4,3,0
794,144450,PTDeepCBOW,24,3,1,0
795,144450,PTDeepCBOW,23,3,1,0
796,144450,PTDeepCBOW,18,3,1,0
797,144450,PTDeepCBOW,11,4,4,1
798,144450,PTDeepCBOW,25,3,3,1
799,144450,PTDeepCBOW,20,2,3,0
800,144450,PTDeepCBOW,11,3,3,1
801,144450,PTDeepCBOW,19,3,3,1
802,144450,PTDeepCBOW,16,3,3,1
803,144450,PTDeepCBOW,6,3,3,1
804,144450,PTDeepCBOW,15,4,4,1
805,144450,PTDeepCBOW,5,2,3,0
806,144450,PTDeepCBOW,30,4,4,1
807,144450,PTDeepCBOW,35,3,4,0
808,144450,PTDeepCBOW,23,4,1,0
809,144450,PTDeepCBOW,20,4,3,0
810,144450,PTDeepCBOW,24,3,1,0
811,144450,PTDeepCBOW,13,3,3,1
812,144450,PTDeepCBOW,20,4,3,0
813,144450,PTDeepCBOW,6,4,4,1
814,144450,PTDeepCBOW,7,3,4,0
815,144450,PTDeepCBOW,21,3,3,1
816,144450,PTDeepCBOW,17,3,3,1
817,144450,PTDeepCBOW,18,3,3,1
818,144450,PTDeepCBOW,13,2,3,0
819,144450,PTDeepCBOW,20,4,3,0
820,144450,PTDeepCBOW,15,4,3,0
821,144450,PTDeepCBOW,27,3,3,1
822,144450,PTDeepCBOW,30,4,3,0
823,144450,PTDeepCBOW,16,3,4,0
824,144450,PTDeepCBOW,12,3,3,1
825,144450,PTDeepCBOW,21,4,3,0
826,144450,PTDeepCBOW,31,3,1,0
827,144450,PTDeepCBOW,22,3,3,1
828,144450,PTDeepCBOW,18,3,3,1
829,144450,PTDeepCBOW,13,4,4,1
830,144450,PTDeepCBOW,11,3,1,0
831,144450,PTDeepCBOW,16,3,3,1
832,144450,PTDeepCBOW,18,3,3,1
833,144450,PTDeepCBOW,22,2,3,0
834,144450,PTDeepCBOW,30,3,3,1
835,144450,PTDeepCBOW,19,4,3,0
836,144450,PTDeepCBOW,24,4,3,0
837,144450,PTDeepCBOW,31,3,3,1
838,144450,PTDeepCBOW,8,4,4,1
839,144450,PTDeepCBOW,16,3,1,0
840,144450,PTDeepCBOW,13,0,1,0
841,144450,PTDeepCBOW,16,3,3,1
842,144450,PTDeepCBOW,15,4,4,1
843,144450,PTDeepCBOW,15,3,3,1
844,144450,PTDeepCBOW,14,3,1,0
845,144450,PTDeepCBOW,31,3,3,1
846,144450,PTDeepCBOW,11,4,4,1
847,144450,PTDeepCBOW,16,3,3,1
848,144450,PTDeepCBOW,14,3,3,1
849,144450,PTDeepCBOW,16,4,4,1
850,144450,PTDeepCBOW,9,4,3,0
851,144450,PTDeepCBOW,16,4,3,0
852,144450,PTDeepCBOW,12,4,4,1
853,144450,PTDeepCBOW,20,3,4,0
854,144450,PTDeepCBOW,33,4,4,1
855,144450,PTDeepCBOW,10,4,1,0
856,144450,PTDeepCBOW,19,4,4,1
857,144450,PTDeepCBOW,22,3,1,0
858,144450,PTDeepCBOW,30,4,3,0
859,144450,PTDeepCBOW,7,4,1,0
860,144450,PTDeepCBOW,36,3,3,1
861,144450,PTDeepCBOW,18,4,4,1
862,144450,PTDeepCBOW,23,3,1,0
863,144450,PTDeepCBOW,14,3,3,1
864,144450,PTDeepCBOW,25,1,4,0
865,144450,PTDeepCBOW,41,2,3,0
866,144450,PTDeepCBOW,8,3,3,1
867,144450,PTDeepCBOW,20,4,4,1
868,144450,PTDeepCBOW,17,3,4,0
869,144450,PTDeepCBOW,10,3,3,1
870,144450,PTDeepCBOW,9,3,3,1
871,144450,PTDeepCBOW,16,3,1,0
872,144450,PTDeepCBOW,34,3,2,0
873,144450,PTDeepCBOW,21,4,3,0
874,144450,PTDeepCBOW,8,4,4,1
875,144450,PTDeepCBOW,23,3,3,1
876,144450,PTDeepCBOW,38,3,3,1
877,144450,PTDeepCBOW,22,4,3,0
878,144450,PTDeepCBOW,6,2,2,1
879,144450,PTDeepCBOW,2,1,1,1
880,144450,PTDeepCBOW,13,2,1,0
881,144450,PTDeepCBOW,3,2,3,0
882,144450,PTDeepCBOW,8,3,4,0
883,144450,PTDeepCBOW,29,4,4,1
884,144450,PTDeepCBOW,18,2,3,0
885,144450,PTDeepCBOW,19,4,3,0
886,144450,PTDeepCBOW,4,2,1,0
887,144450,PTDeepCBOW,10,2,3,0
888,144450,PTDeepCBOW,22,2,3,0
889,144450,PTDeepCBOW,29,2,1,0
890,144450,PTDeepCBOW,29,3,3,1
891,144450,PTDeepCBOW,24,2,1,0
892,144450,PTDeepCBOW,24,3,1,0
893,144450,PTDeepCBOW,7,3,1,0
894,144450,PTDeepCBOW,22,3,3,1
895,144450,PTDeepCBOW,23,3,1,0
896,144450,PTDeepCBOW,23,4,3,0
897,144450,PTDeepCBOW,7,3,3,1
898,144450,PTDeepCBOW,13,2,3,0
899,144450,PTDeepCBOW,6,1,2,0
900,144450,PTDeepCBOW,20,2,1,0
901,144450,PTDeepCBOW,5,4,3,0
902,144450,PTDeepCBOW,6,4,2,0
903,144450,PTDeepCBOW,29,4,3,0
904,144450,PTDeepCBOW,35,4,3,0
905,144450,PTDeepCBOW,32,4,3,0
906,144450,PTDeepCBOW,18,2,3,0
907,144450,PTDeepCBOW,24,3,1,0
908,144450,PTDeepCBOW,16,4,3,0
909,144450,PTDeepCBOW,19,2,1,0
910,144450,PTDeepCBOW,6,3,3,1
911,144450,PTDeepCBOW,19,3,3,1
912,144450,PTDeepCBOW,23,3,1,0
913,144450,PTDeepCBOW,10,4,3,0
914,144450,PTDeepCBOW,19,3,3,1
915,144450,PTDeepCBOW,12,3,1,0
916,144450,PTDeepCBOW,20,2,3,0
917,144450,PTDeepCBOW,18,3,1,0
918,144450,PTDeepCBOW,30,1,1,1
919,144450,PTDeepCBOW,16,3,4,0
920,144450,PTDeepCBOW,45,4,3,0
921,144450,PTDeepCBOW,26,4,3,0
922,144450,PTDeepCBOW,29,4,4,1
923,144450,PTDeepCBOW,8,3,4,0
924,144450,PTDeepCBOW,14,2,3,0
925,144450,PTDeepCBOW,6,4,4,1
926,144450,PTDeepCBOW,27,4,4,1
927,144450,PTDeepCBOW,25,4,1,0
928,144450,PTDeepCBOW,14,2,3,0
929,144450,PTDeepCBOW,21,3,3,1
930,144450,PTDeepCBOW,22,3,3,1
931,144450,PTDeepCBOW,32,2,1,0
932,144450,PTDeepCBOW,25,2,1,0
933,144450,PTDeepCBOW,35,2,1,0
934,144450,PTDeepCBOW,10,3,4,0
935,144450,PTDeepCBOW,25,3,3,1
936,144450,PTDeepCBOW,26,4,3,0
937,144450,PTDeepCBOW,4,2,0,0
938,144450,PTDeepCBOW,10,1,1,1
939,144450,PTDeepCBOW,18,2,3,0
940,144450,PTDeepCBOW,36,3,3,1
941,144450,PTDeepCBOW,19,4,4,1
942,144450,PTDeepCBOW,26,4,4,1
943,144450,PTDeepCBOW,8,4,1,0
944,144450,PTDeepCBOW,12,1,3,0
945,144450,PTDeepCBOW,8,4,4,1
946,144450,PTDeepCBOW,8,4,4,1
947,144450,PTDeepCBOW,26,4,4,1
948,144450,PTDeepCBOW,43,4,1,0
949,144450,PTDeepCBOW,12,3,2,0
950,144450,PTDeepCBOW,19,4,4,1
951,144450,PTDeepCBOW,14,0,3,0
952,144450,PTDeepCBOW,18,3,1,0
953,144450,PTDeepCBOW,8,2,1,0
954,144450,PTDeepCBOW,20,0,3,0
955,144450,PTDeepCBOW,35,4,4,1
956,144450,PTDeepCBOW,15,3,1,0
957,144450,PTDeepCBOW,7,4,3,0
958,144450,PTDeepCBOW,15,4,4,1
959,144450,PTDeepCBOW,5,4,2,0
960,144450,PTDeepCBOW,29,4,4,1
961,144450,PTDeepCBOW,30,2,1,0
962,144450,PTDeepCBOW,26,2,3,0
963,144450,PTDeepCBOW,16,4,3,0
964,144450,PTDeepCBOW,11,1,1,1
965,144450,PTDeepCBOW,18,3,4,0
966,144450,PTDeepCBOW,33,3,3,1
967,144450,PTDeepCBOW,13,4,3,0
968,144450,PTDeepCBOW,8,3,4,0
969,144450,PTDeepCBOW,30,4,3,0
970,144450,PTDeepCBOW,23,3,2,0
971,144450,PTDeepCBOW,19,4,4,1
972,144450,PTDeepCBOW,15,4,1,0
973,144450,PTDeepCBOW,29,3,1,0
974,144450,PTDeepCBOW,21,3,1,0
975,144450,PTDeepCBOW,41,3,1,0
976,144450,PTDeepCBOW,30,2,3,0
977,144450,PTDeepCBOW,17,4,4,1
978,144450,PTDeepCBOW,28,4,3,0
979,144450,PTDeepCBOW,24,3,3,1
980,144450,PTDeepCBOW,20,4,1,0
981,144450,PTDeepCBOW,12,4,4,1
982,144450,PTDeepCBOW,32,4,3,0
983,144450,PTDeepCBOW,13,1,3,0
984,144450,PTDeepCBOW,15,2,2,1
985,144450,PTDeepCBOW,16,3,4,0
986,144450,PTDeepCBOW,18,2,1,0
987,144450,PTDeepCBOW,25,4,4,1
988,144450,PTDeepCBOW,13,3,3,1
989,144450,PTDeepCBOW,10,4,0,0
990,144450,PTDeepCBOW,12,4,4,1
991,144450,PTDeepCBOW,26,3,3,1
992,144450,PTDeepCBOW,17,4,3,0
993,144450,PTDeepCBOW,8,4,3,0
994,144450,PTDeepCBOW,44,3,1,0
995,144450,PTDeepCBOW,12,4,4,1
996,144450,PTDeepCBOW,18,1,1,1
997,144450,PTDeepCBOW,22,4,4,1
998,144450,PTDeepCBOW,17,4,1,0
999,144450,PTDeepCBOW,26,3,3,1
1000,144450,PTDeepCBOW,8,4,4,1
1001,144450,PTDeepCBOW,24,3,1,0
1002,144450,PTDeepCBOW,17,3,4,0
1003,144450,PTDeepCBOW,44,4,3,0
1004,144450,PTDeepCBOW,27,4,3,0
1005,144450,PTDeepCBOW,19,3,1,0
1006,144450,PTDeepCBOW,22,4,1,0
1007,144450,PTDeepCBOW,19,3,3,1
1008,144450,PTDeepCBOW,35,3,1,0
1009,144450,PTDeepCBOW,6,3,3,1
1010,144450,PTDeepCBOW,18,2,1,0
1011,144450,PTDeepCBOW,21,4,3,0
1012,144450,PTDeepCBOW,24,4,3,0
1013,144450,PTDeepCBOW,7,3,4,0
1014,144450,PTDeepCBOW,24,4,4,1
1015,144450,PTDeepCBOW,10,2,3,0
1016,144450,PTDeepCBOW,25,4,3,0
1017,144450,PTDeepCBOW,27,4,3,0
1018,144450,PTDeepCBOW,27,3,4,0
1019,144450,PTDeepCBOW,17,4,1,0
1020,144450,PTDeepCBOW,16,3,3,1
1021,144450,PTDeepCBOW,23,2,4,0
1022,144450,PTDeepCBOW,10,3,3,1
1023,144450,PTDeepCBOW,18,3,4,0
1024,144450,PTDeepCBOW,24,2,1,0
1025,144450,PTDeepCBOW,19,1,1,1
1026,144450,PTDeepCBOW,13,1,1,1
1027,144450,PTDeepCBOW,23,4,3,0
1028,144450,PTDeepCBOW,30,3,3,1
1029,144450,PTDeepCBOW,18,4,3,0
1030,144450,PTDeepCBOW,25,4,3,0
1031,144450,PTDeepCBOW,48,4,3,0
1032,144450,PTDeepCBOW,15,1,1,1
1033,144450,PTDeepCBOW,24,2,4,0
1034,144450,PTDeepCBOW,9,4,4,1
1035,144450,PTDeepCBOW,23,2,3,0
1036,144450,PTDeepCBOW,8,0,1,0
1037,144450,PTDeepCBOW,12,4,3,0
1038,144450,PTDeepCBOW,14,3,4,0
1039,144450,PTDeepCBOW,23,4,3,0
1040,144450,PTDeepCBOW,22,4,1,0
1041,144450,PTDeepCBOW,12,4,4,1
1042,144450,PTDeepCBOW,29,1,3,0
1043,144450,PTDeepCBOW,15,2,3,0
1044,144450,PTDeepCBOW,4,2,3,0
1045,144450,PTDeepCBOW,6,3,1,0
1046,144450,PTDeepCBOW,24,3,3,1
1047,144450,PTDeepCBOW,11,4,4,1
1048,144450,PTDeepCBOW,27,3,3,1
1049,144450,PTDeepCBOW,22,3,1,0
1050,144450,PTDeepCBOW,26,3,1,0
1051,144450,PTDeepCBOW,14,3,4,0
1052,144450,PTDeepCBOW,28,2,1,0
1053,144450,PTDeepCBOW,17,3,3,1
1054,144450,PTDeepCBOW,11,4,3,0
1055,144450,PTDeepCBOW,11,3,4,0
1056,144450,PTDeepCBOW,7,2,3,0
1057,144450,PTDeepCBOW,12,3,4,0
1058,144450,PTDeepCBOW,29,4,3,0
1059,144450,PTDeepCBOW,11,3,3,1
1060,144450,PTDeepCBOW,6,3,4,0
1061,144450,PTDeepCBOW,35,3,3,1
1062,144450,PTDeepCBOW,8,4,3,0
1063,144450,PTDeepCBOW,34,3,3,1
1064,144450,PTDeepCBOW,22,3,4,0
1065,144450,PTDeepCBOW,8,4,3,0
1066,144450,PTDeepCBOW,22,3,1,0
1067,144450,PTDeepCBOW,11,2,2,1
1068,144450,PTDeepCBOW,7,1,1,1
1069,144450,PTDeepCBOW,36,1,1,1
1070,144450,PTDeepCBOW,23,4,3,0
1071,144450,PTDeepCBOW,5,2,1,0
1072,144450,PTDeepCBOW,14,0,1,0
1073,144450,PTDeepCBOW,19,0,1,0
1074,144450,PTDeepCBOW,7,0,1,0
1075,144450,PTDeepCBOW,20,1,1,1
1076,144450,PTDeepCBOW,27,0,3,0
1077,144450,PTDeepCBOW,16,1,1,1
1078,144450,PTDeepCBOW,15,3,3,1
1079,144450,PTDeepCBOW,14,1,1,1
1080,144450,PTDeepCBOW,23,0,1,0
1081,144450,PTDeepCBOW,6,0,0,1
1082,144450,PTDeepCBOW,6,2,2,1
1083,144450,PTDeepCBOW,10,1,1,1
1084,144450,PTDeepCBOW,9,1,0,0
1085,144450,PTDeepCBOW,9,1,2,0
1086,144450,PTDeepCBOW,3,1,1,1
1087,144450,PTDeepCBOW,12,2,1,0
1088,144450,PTDeepCBOW,20,2,1,0
1089,144450,PTDeepCBOW,23,2,1,0
1090,144450,PTDeepCBOW,16,1,1,1
1091,144450,PTDeepCBOW,13,1,0,0
1092,144450,PTDeepCBOW,22,1,1,1
1093,144450,PTDeepCBOW,35,0,1,0
1094,144450,PTDeepCBOW,18,0,1,0
1095,144450,PTDeepCBOW,7,0,1,0
1096,144450,PTDeepCBOW,22,1,2,0
1097,144450,PTDeepCBOW,22,1,1,1
1098,144450,PTDeepCBOW,8,1,1,1
1099,144450,PTDeepCBOW,24,2,3,0
1100,144450,PTDeepCBOW,31,0,1,0
1101,144450,PTDeepCBOW,19,1,1,1
1102,144450,PTDeepCBOW,30,1,0,0
1103,144450,PTDeepCBOW,17,1,1,1
1104,144450,PTDeepCBOW,9,1,1,1
1105,144450,PTDeepCBOW,32,2,1,0
1106,144450,PTDeepCBOW,26,0,0,1
1107,144450,PTDeepCBOW,24,0,0,1
1108,144450,PTDeepCBOW,21,2,3,0
1109,144450,PTDeepCBOW,25,1,1,1
1110,144450,PTDeepCBOW,23,1,1,1
1111,144450,PTDeepCBOW,20,2,1,0
1112,144450,PTDeepCBOW,19,0,0,1
1113,144450,PTDeepCBOW,25,1,1,1
1114,144450,PTDeepCBOW,31,1,1,1
1115,144450,PTDeepCBOW,16,1,1,1
1116,144450,PTDeepCBOW,23,1,1,1
1117,144450,PTDeepCBOW,33,2,1,0
1118,144450,PTDeepCBOW,17,1,1,1
1119,144450,PTDeepCBOW,26,1,1,1
1120,144450,PTDeepCBOW,27,1,1,1
1121,144450,PTDeepCBOW,15,0,1,0
1122,144450,PTDeepCBOW,19,0,1,0
1123,144450,PTDeepCBOW,20,0,1,0
1124,144450,PTDeepCBOW,28,2,1,0
1125,144450,PTDeepCBOW,13,2,1,0
1126,144450,PTDeepCBOW,7,3,1,0
1127,144450,PTDeepCBOW,14,4,0,0
1128,144450,PTDeepCBOW,7,3,3,1
1129,144450,PTDeepCBOW,15,1,1,1
1130,144450,PTDeepCBOW,17,2,1,0
1131,144450,PTDeepCBOW,16,0,1,0
1132,144450,PTDeepCBOW,8,1,1,1
1133,144450,PTDeepCBOW,16,0,1,0
1134,144450,PTDeepCBOW,5,1,1,1
1135,144450,PTDeepCBOW,32,0,1,0
1136,144450,PTDeepCBOW,22,1,3,0
1137,144450,PTDeepCBOW,8,2,1,0
1138,144450,PTDeepCBOW,28,1,3,0
1139,144450,PTDeepCBOW,25,0,0,1
1140,144450,PTDeepCBOW,15,4,3,0
1141,144450,PTDeepCBOW,20,1,1,1
1142,144450,PTDeepCBOW,9,1,1,1
1143,144450,PTDeepCBOW,10,1,3,0
1144,144450,PTDeepCBOW,33,0,1,0
1145,144450,PTDeepCBOW,45,0,1,0
1146,144450,PTDeepCBOW,17,1,3,0
1147,144450,PTDeepCBOW,10,0,1,0
1148,144450,PTDeepCBOW,39,1,3,0
1149,144450,PTDeepCBOW,10,2,3,0
1150,144450,PTDeepCBOW,19,1,1,1
1151,144450,PTDeepCBOW,16,4,2,0
1152,144450,PTDeepCBOW,13,1,1,1
1153,144450,PTDeepCBOW,17,1,1,1
1154,144450,PTDeepCBOW,29,2,3,0
1155,144450,PTDeepCBOW,19,1,1,1
1156,144450,PTDeepCBOW,19,0,1,0
1157,144450,PTDeepCBOW,30,0,1,0
1158,144450,PTDeepCBOW,5,2,1,0
1159,144450,PTDeepCBOW,30,2,1,0
1160,144450,PTDeepCBOW,10,1,0,0
1161,144450,PTDeepCBOW,17,2,1,0
1162,144450,PTDeepCBOW,10,0,0,1
1163,144450,PTDeepCBOW,22,3,1,0
1164,144450,PTDeepCBOW,11,2,1,0
1165,144450,PTDeepCBOW,13,0,3,0
1166,144450,PTDeepCBOW,18,1,1,1
1167,144450,PTDeepCBOW,17,0,1,0
1168,144450,PTDeepCBOW,26,1,0,0
1169,144450,PTDeepCBOW,21,0,1,0
1170,144450,PTDeepCBOW,21,2,1,0
1171,144450,PTDeepCBOW,6,0,2,0
1172,144450,PTDeepCBOW,13,3,3,1
1173,144450,PTDeepCBOW,9,1,0,0
1174,144450,PTDeepCBOW,12,4,3,0
1175,144450,PTDeepCBOW,19,1,1,1
1176,144450,PTDeepCBOW,8,3,4,0
1177,144450,PTDeepCBOW,24,0,1,0
1178,144450,PTDeepCBOW,19,1,3,0
1179,144450,PTDeepCBOW,17,2,2,1
1180,144450,PTDeepCBOW,11,3,4,0
1181,144450,PTDeepCBOW,7,0,0,1
1182,144450,PTDeepCBOW,9,0,1,0
1183,144450,PTDeepCBOW,21,2,0,0
1184,144450,PTDeepCBOW,22,1,1,1
1185,144450,PTDeepCBOW,24,1,3,0
1186,144450,PTDeepCBOW,22,1,1,1
1187,144450,PTDeepCBOW,22,2,3,0
1188,144450,PTDeepCBOW,12,1,1,1
1189,144450,PTDeepCBOW,23,1,1,1
1190,144450,PTDeepCBOW,27,1,1,1
1191,144450,PTDeepCBOW,15,1,1,1
1192,144450,PTDeepCBOW,6,0,0,1
1193,144450,PTDeepCBOW,44,1,1,1
1194,144450,PTDeepCBOW,18,0,0,1
1195,144450,PTDeepCBOW,20,1,1,1
1196,144450,PTDeepCBOW,28,1,1,1
1197,144450,PTDeepCBOW,20,1,3,0
1198,144450,PTDeepCBOW,6,1,3,0
1199,144450,PTDeepCBOW,27,1,1,1
1200,144450,PTDeepCBOW,12,2,1,0
1201,144450,PTDeepCBOW,17,3,1,0
1202,144450,PTDeepCBOW,10,1,1,1
1203,144450,PTDeepCBOW,18,1,1,1
